CaseID,Activity,Timestamp
485,Take in charge ticket-complete,15259.505613425927
485,Resolve ticket-complete,15259.51554398148
485,Closed-complete,15302.396111111111
486,Assign seriousness-complete,14818.295960648149
486,Take in charge ticket-complete,14818.29607638889
486,Resolve ticket-complete,14818.296215277778
486,Take in charge ticket-complete,14818.465891203703
486,Wait-complete,14818.470879629629
486,Take in charge ticket-complete,14844.436631944445
486,Resolve ticket-complete,14844.436712962963
486,Closed-complete,14859.436886574074
487,Assign seriousness-complete,15121.266458333334
487,Take in charge ticket-complete,15134.546296296296
487,Resolve ticket-complete,15135.456053240741
487,Closed-complete,15169.271122685184
488,Assign seriousness-complete,15099.540775462963
488,Take in charge ticket-complete,15099.54113425926
488,Wait-complete,15100.439826388889
488,Take in charge ticket-complete,15134.51693287037
488,Resolve ticket-complete,15134.517083333334
488,Closed-complete,15149.517280092592
489,Assign seriousness-complete,15378.281423611112
489,Take in charge ticket-complete,15378.282083333334
489,Take in charge ticket-complete,15378.285358796296
489,Resolve ticket-complete,15378.294988425925
489,Closed-complete,15410.285127314815
490,Assign seriousness-complete,15371.47054398148
490,Take in charge ticket-complete,15372.488796296297
490,Resolve ticket-complete,15378.517453703704
490,Closed-complete,15409.472905092593
491,Assign seriousness-complete,14798.193449074073
491,Take in charge ticket-complete,14824.26236111111
491,Resolve ticket-complete,14824.391087962964
491,Closed-complete,14839.391273148149
492,Assign seriousness-complete,14825.22951388889
492,Take in charge ticket-complete,14825.406643518518
492,Resolve ticket-complete,14825.43125
492,Closed-complete,14862.236342592592
493,Assign seriousness-complete,15349.598969907407
493,Take in charge ticket-complete,15355.617858796297
493,Resolve ticket-complete,15356.413587962963
493,Closed-complete,15401.60462962963
494,Assign seriousness-complete,15245.380949074073
494,Take in charge ticket-complete,15245.452511574074
494,Resolve ticket-complete,15246.565509259259
494,Closed-complete,15282.465532407406
495,Assign seriousness-complete,15449.299409722222
495,Assign seriousness-complete,15449.443182870371
495,Take in charge ticket-complete,15449.443287037036
495,Resolve ticket-complete,15457.230636574073
495,Closed-complete,15493.30587962963
496,Assign seriousness-complete,15245.17550925926
496,Take in charge ticket-complete,15245.228090277778
496,Resolve ticket-complete,15245.537118055556
496,Closed-complete,15276.180914351851
497,Assign seriousness-complete,15120.215277777777
497,Take in charge ticket-complete,15120.215520833333
497,Resolve ticket-complete,15120.269618055556
497,Closed-complete,15158.21576388889
498,Assign seriousness-complete,15294.370613425926
498,Resolve ticket-complete,15295.571828703703
498,Closed-complete,15325.376539351852
499,Assign seriousness-complete,15351.513819444444
499,Take in charge ticket-complete,15351.623877314814
499,Resolve ticket-complete,15352.326539351852
499,Resolve ticket-complete,15352.326539351852
499,Closed-complete,15384.514155092593
500,Assign seriousness-complete,15216.464467592592
500,Take in charge ticket-complete,15217.288622685186
500,Wait-complete,15232.454189814815
500,Resolve ticket-complete,15239.399131944445
500,Closed-complete,15254.410057870371
501,Assign seriousness-complete,15342.588622685185
501,Take in charge ticket-complete,15343.353935185185
501,Resolve ticket-complete,15343.36662037037
501,Closed-complete,15380.590555555556
502,Assign seriousness-complete,15356.323738425926
502,Take in charge ticket-complete,15356.402291666667
502,Resolve ticket-complete,15369.585520833334
502,Closed-complete,15387.326793981481
503,Assign seriousness-complete,15125.460474537036
503,Take in charge ticket-complete,15125.460590277778
503,Wait-complete,15140.21105324074
503,Take in charge ticket-complete,15146.5215625
503,Resolve ticket-complete,15146.524976851852
503,Closed-complete,15176.525324074075
504,Assign seriousness-complete,14978.287152777777
504,Assign seriousness-complete,14985.550983796296
504,Take in charge ticket-complete,14995.516168981481
504,Resolve ticket-complete,14995.516238425926
504,Closed-complete,15025.516458333334
505,Insert ticket-complete,15149.516782407407
505,Assign seriousness-complete,15153.27181712963
505,Assign seriousness-complete,15153.271828703704
505,Take in charge ticket-complete,15153.409409722222
505,Resolve ticket-complete,15153.440706018519
505,Closed-complete,15182.521469907408
506,Assign seriousness-complete,15456.40761574074
506,Take in charge ticket-complete,15456.418981481482
506,Resolve ticket-complete,15471.529641203704
506,Closed-complete,15489.410185185185
507,Assign seriousness-complete,15301.396689814816
507,Take in charge ticket-complete,15301.397233796297
507,Resolve ticket-complete,15301.467939814815
507,Closed-complete,15336.403020833333
508,Assign seriousness-complete,15322.471076388889
508,Take in charge ticket-complete,15324.297719907407
508,Wait-complete,15324.318541666667
508,Take in charge ticket-complete,15331.581064814814
508,Resolve ticket-complete,15350.531469907408
508,Closed-complete,15365.531597222222
509,Assign seriousness-complete,15356.350081018518
509,Take in charge ticket-complete,15356.40800925926
509,Resolve ticket-complete,15357.313368055555
509,Closed-complete,15413.351099537036
510,Assign seriousness-complete,15294.378935185185
510,Take in charge ticket-complete,15294.588715277778
510,Wait-complete,15299.320254629629
510,Resolve ticket-complete,15310.480370370371
510,Closed-complete,15345.541956018518
511,Assign seriousness-complete,14861.545590277778
511,Assign seriousness-complete,14865.446689814815
511,Take in charge ticket-complete,14865.446770833334
511,Resolve ticket-complete,14865.44699074074
511,Closed-complete,14905.542060185186
512,Assign seriousness-complete,15355.504155092593
512,Take in charge ticket-complete,15362.41625
512,Resolve ticket-complete,15366.344583333334
512,Closed-complete,15386.507280092592
513,Assign seriousness-complete,15198.482442129629
513,Take in charge ticket-complete,15215.30289351852
513,Resolve ticket-complete,15215.303703703703
513,Closed-complete,15246.48644675926
514,Assign seriousness-complete,15288.622662037036
514,Take in charge ticket-complete,15289.37994212963
514,Resolve ticket-complete,15294.309606481482
514,Closed-complete,15321.625231481481
515,Assign seriousness-complete,15252.294247685186
515,Take in charge ticket-complete,15254.401747685186
515,Resolve ticket-complete,15257.238344907408
515,Closed-complete,15283.382083333334
516,Assign seriousness-complete,15302.339826388888
516,Take in charge ticket-complete,15302.51417824074
516,Resolve ticket-complete,15302.516550925926
516,Closed-complete,15346.340578703705
517,Assign seriousness-complete,14645.385972222222
517,Take in charge ticket-complete,14652.384930555556
517,Resolve ticket-complete,14664.631342592593
517,Closed-complete,14679.63173611111
518,Assign seriousness-complete,15386.61755787037
518,Take in charge ticket-complete,15392.63537037037
518,Resolve ticket-complete,15398.350543981482
518,Closed-complete,15419.618287037038
519,Assign seriousness-complete,15392.514675925926
519,Take in charge ticket-complete,15393.400787037037
519,Resolve ticket-complete,15397.303877314815
519,Closed-complete,15423.521157407407
520,Assign seriousness-complete,15370.293148148148
520,Take in charge ticket-complete,15370.293796296297
520,Wait-complete,15378.584305555556
520,Resolve ticket-complete,15383.291331018518
520,Closed-complete,15405.376215277778
521,Insert ticket-complete,14855.54173611111
521,Assign seriousness-complete,14855.54201388889
521,Take in charge ticket-complete,14855.54232638889
521,Resolve ticket-complete,14858.251886574075
521,Closed-complete,14914.625601851852
522,Assign seriousness-complete,15422.530717592592
522,Take in charge ticket-complete,15422.531215277777
522,Resolve ticket-complete,15422.58513888889
522,Closed-complete,15455.451770833333
523,Assign seriousness-complete,14896.233206018518
523,Assign seriousness-complete,14896.233449074074
523,Take in charge ticket-complete,14896.233541666666
523,Resolve ticket-complete,14897.163090277778
523,Closed-complete,14930.319907407407
524,Assign seriousness-complete,15407.328391203704
524,Assign seriousness-complete,15408.543726851853
524,Resolve ticket-complete,15408.568645833333
524,Closed-complete,15455.250358796296
525,Assign seriousness-complete,15338.588136574073
525,Take in charge ticket-complete,15342.286608796296
525,Resolve ticket-complete,15355.498703703704
525,Closed-complete,15370.498865740741
526,Assign seriousness-complete,14931.54576388889
526,Take in charge ticket-complete,14931.560486111111
526,Wait-complete,14932.276655092594
526,Take in charge ticket-complete,14936.397592592593
526,Resolve ticket-complete,14936.3978125
526,Closed-complete,14969.299872685186
527,Assign seriousness-complete,14888.413912037036
527,Take in charge ticket-complete,14889.251435185186
527,Resolve ticket-complete,14889.454293981482
527,Take in charge ticket-complete,14931.314710648148
527,Resolve ticket-complete,14931.520578703703
527,Resolve ticket-complete,14931.520578703703
527,Closed-complete,14946.52068287037
528,Assign seriousness-complete,15215.22289351852
528,Take in charge ticket-complete,15218.292199074074
528,Resolve ticket-complete,15218.475914351851
528,Resolve ticket-complete,15218.475914351851
528,Closed-complete,15274.229768518519
529,Assign seriousness-complete,15434.522627314815
529,Take in charge ticket-complete,15434.522858796296
529,Resolve ticket-complete,15435.200358796295
529,Closed-complete,15465.528043981481
530,Assign seriousness-complete,14924.281076388888
530,Assign seriousness-complete,14924.299131944445
530,Take in charge ticket-complete,14931.56394675926
530,Take in charge ticket-complete,14936.602731481482
530,Resolve ticket-complete,14943.528981481482
530,Closed-complete,14973.52925925926
531,Assign seriousness-complete,15062.213715277778
531,Take in charge ticket-complete,15062.214039351851
531,Resolve ticket-complete,15062.531631944445
531,Closed-complete,15093.215625
532,Assign seriousness-complete,15421.525555555556
532,Take in charge ticket-complete,15425.371805555556
532,Wait-complete,15425.427326388888
532,Resolve ticket-complete,15427.330023148148
532,Closed-complete,15471.3890625
533,Assign seriousness-complete,14630.284108796297
533,Take in charge ticket-complete,14659.363668981481
533,Resolve ticket-complete,14659.363738425925
533,Closed-complete,14689.364247685186
534,Assign seriousness-complete,14797.479131944445
534,Take in charge ticket-complete,14816.47494212963
534,Resolve ticket-complete,14816.475335648149
534,Closed-complete,14846.475543981482
535,Assign seriousness-complete,14803.240185185185
535,Take in charge ticket-complete,14803.241747685186
535,Resolve ticket-complete,14803.422210648148
535,Closed-complete,14834.24337962963
536,Assign seriousness-complete,15400.622569444444
536,Take in charge ticket-complete,15406.272708333334
536,Resolve ticket-complete,15406.302650462963
536,Closed-complete,15433.541990740741
537,Assign seriousness-complete,15411.262569444445
537,Take in charge ticket-complete,15411.262731481482
537,Resolve ticket-complete,15411.284722222223
537,Resolve ticket-complete,15411.284733796296
537,Closed-complete,15458.180960648147
538,Assign seriousness-complete,15457.199247685185
538,Take in charge ticket-complete,15457.199803240741
538,Wait-complete,15468.525277777779
538,Resolve ticket-complete,15470.426145833333
538,Closed-complete,15491.479351851853
539,Assign seriousness-complete,15125.440775462963
539,Take in charge ticket-complete,15132.399224537037
539,Resolve ticket-complete,15132.433854166668
539,Closed-complete,15178.445104166667
540,Assign seriousness-complete,14831.189965277777
540,Assign seriousness-complete,14838.526643518519
540,Assign seriousness-complete,14855.432175925926
540,Take in charge ticket-complete,14855.459212962964
540,Wait-complete,14855.459513888889
540,Take in charge ticket-complete,14865.308402777779
540,Wait-complete,14865.308460648148
540,Take in charge ticket-complete,14867.313796296296
540,Resolve ticket-complete,14867.314155092592
540,Closed-complete,14882.314328703704
541,Assign seriousness-complete,15427.41162037037
541,Take in charge ticket-complete,15427.425451388888
541,Wait-complete,15443.18380787037
541,Resolve ticket-complete,15460.181226851852
541,Closed-complete,15475.181400462963
542,Assign seriousness-complete,14683.254398148149
542,Take in charge ticket-complete,14683.254583333333
542,Resolve ticket-complete,14715.501435185186
542,Closed-complete,14730.501701388888
543,Assign seriousness-complete,14924.335925925925
543,Take in charge ticket-complete,14924.337025462963
543,Resolve ticket-complete,14924.337118055555
543,Closed-complete,14957.340625
544,Assign seriousness-complete,15040.298576388888
544,Take in charge ticket-complete,15040.298680555556
544,Resolve ticket-complete,15041.317835648148
544,Closed-complete,15078.21576388889
545,Assign seriousness-complete,14987.569953703704
545,Assign seriousness-complete,14987.605648148148
545,Take in charge ticket-complete,14987.605763888889
545,Resolve ticket-complete,14987.605925925925
545,Closed-complete,15020.576655092593
546,Assign seriousness-complete,14697.453449074073
546,Assign seriousness-complete,14697.454791666667
546,Assign seriousness-complete,14741.548761574075
546,Assign seriousness-complete,14741.548807870371
546,Take in charge ticket-complete,14741.549270833333
546,Resolve ticket-complete,14741.549953703703
546,Closed-complete,14756.550081018519
547,Assign seriousness-complete,15397.41023148148
547,Take in charge ticket-complete,15397.487280092593
547,Wait-complete,15398.63173611111
547,Resolve ticket-complete,15418.270520833334
547,Closed-complete,15433.187326388888
548,Insert ticket-complete,14706.521377314815
548,Assign seriousness-complete,14706.521898148148
548,Take in charge ticket-complete,14706.525891203704
548,Resolve ticket-complete,14708.511689814815
548,Closed-complete,14743.52806712963
549,Assign seriousness-complete,15259.45324074074
549,Take in charge ticket-complete,15260.27207175926
549,Resolve ticket-complete,15260.409710648148
549,Closed-complete,15305.541886574074
550,Assign seriousness-complete,15091.397766203703
550,Take in charge ticket-complete,15091.3996875
550,Resolve ticket-complete,15091.408298611112
550,Closed-complete,15128.403078703705
551,Assign seriousness-complete,15392.522986111111
551,Take in charge ticket-complete,15392.523090277778
551,Resolve ticket-complete,15394.529444444444
551,Closed-complete,15423.529155092592
552,Assign seriousness-complete,14721.184965277778
552,Take in charge ticket-complete,14746.527094907407
552,Resolve ticket-complete,14746.527199074075
552,Closed-complete,14776.527430555556
553,Assign seriousness-complete,14872.414131944444
553,Take in charge ticket-complete,14874.519039351851
553,Resolve ticket-complete,14874.519097222223
553,Closed-complete,14916.500231481481
554,Assign seriousness-complete,15240.220381944444
554,Take in charge ticket-complete,15245.29954861111
554,Wait-complete,15254.2565625
554,Resolve ticket-complete,15278.61236111111
554,Closed-complete,15295.583680555555
555,Assign seriousness-complete,15425.512476851853
555,Take in charge ticket-complete,15426.236875
555,Wait-complete,15426.238090277779
555,Take in charge ticket-complete,15427.181099537038
555,Wait-complete,15427.19726851852
555,Resolve ticket-complete,15442.500324074073
555,Closed-complete,15457.500520833333
556,Assign seriousness-complete,15090.207280092593
556,Take in charge ticket-complete,15090.224467592592
556,Resolve ticket-complete,15090.229305555555
556,Closed-complete,15128.20869212963
557,Assign seriousness-complete,15121.425
557,Take in charge ticket-complete,15135.462210648147
557,Resolve ticket-complete,15139.411701388888
557,Closed-complete,15154.411956018519
558,Assign seriousness-complete,15057.411064814814
558,Take in charge ticket-complete,15057.411238425926
558,Resolve ticket-complete,15057.50099537037
558,Closed-complete,15090.333912037036
559,Assign seriousness-complete,15181.386817129629
559,Take in charge ticket-complete,15181.45650462963
559,Wait-complete,15181.506712962962
559,Resolve ticket-complete,15197.31258101852
559,Closed-complete,15212.31269675926
560,Assign seriousness-complete,15292.36738425926
560,Take in charge ticket-complete,15294.482106481482
560,Wait-complete,15294.484166666667
560,Resolve ticket-complete,15296.299085648148
560,Closed-complete,15324.605405092592
561,Assign seriousness-complete,15072.21912037037
561,Take in charge ticket-complete,15072.493622685186
561,Resolve ticket-complete,15072.496435185185
561,Take in charge ticket-complete,15084.41582175926
561,Resolve ticket-complete,15090.308935185185
561,Closed-complete,15105.309097222222
562,Assign seriousness-complete,14859.256851851851
562,Assign seriousness-complete,14859.257037037038
562,Take in charge ticket-complete,14860.553622685185
562,Resolve ticket-complete,14860.556342592592
562,Closed-complete,14903.257175925926
563,Assign seriousness-complete,15021.6184375
563,Take in charge ticket-complete,15021.618622685186
563,Resolve ticket-complete,15021.61925925926
563,Closed-complete,15080.542060185186
564,Insert ticket-complete,14867.180949074074
564,Assign seriousness-complete,14867.181516203704
564,Take in charge ticket-complete,14867.181655092592
564,Resolve ticket-complete,14867.181886574073
564,Closed-complete,14911.18792824074
565,Assign seriousness-complete,15352.264456018518
565,Assign seriousness-complete,15352.274780092592
565,Take in charge ticket-complete,15352.277465277777
565,Resolve ticket-complete,15355.298310185186
565,Closed-complete,15411.271469907408
566,Assign seriousness-complete,14979.360914351852
566,Assign seriousness-complete,14984.553599537037
566,Take in charge ticket-complete,14984.553668981482
566,Resolve ticket-complete,14995.315787037038
566,Closed-complete,15010.315914351851
567,Assign seriousness-complete,15378.463854166666
567,Take in charge ticket-complete,15385.613194444444
567,Create SW anomaly-complete,15386.362256944445
567,Resolve SW anomaly-complete,15386.362384259259
567,Resolve SW anomaly-complete,15387.267951388889
567,Resolve ticket-complete,15408.360613425926
567,Closed-complete,15423.416921296297
568,Assign seriousness-complete,14937.299722222222
568,Take in charge ticket-complete,14937.300381944444
568,Resolve ticket-complete,14937.301168981481
568,Closed-complete,14986.305868055555
569,Assign seriousness-complete,14782.198159722222
569,Take in charge ticket-complete,14782.204699074075
569,Resolve ticket-complete,14820.271377314815
569,Closed-complete,14835.271504629629
570,Assign seriousness-complete,15456.269861111112
570,Take in charge ticket-complete,15457.208668981482
570,Resolve ticket-complete,15469.52738425926
570,Closed-complete,15489.271145833334
571,Assign seriousness-complete,15026.287476851852
571,Take in charge ticket-complete,15026.28769675926
571,Resolve ticket-complete,15026.292164351851
571,Closed-complete,15067.173032407407
572,Assign seriousness-complete,15027.292939814815
572,Take in charge ticket-complete,15027.293194444444
572,Resolve ticket-complete,15034.291631944445
572,Closed-complete,15082.170729166666
573,Assign seriousness-complete,15343.309108796297
573,Take in charge ticket-complete,15343.319421296297
573,Resolve ticket-complete,15343.504270833333
573,Closed-complete,15381.312777777777
574,Insert ticket-complete,14676.411655092592
574,Assign seriousness-complete,14676.414456018518
574,Take in charge ticket-complete,14683.345578703704
574,Resolve ticket-complete,14683.348171296297
574,Closed-complete,14720.333680555555
575,Assign seriousness-complete,15187.308692129629
575,Take in charge ticket-complete,15189.260138888889
575,Resolve ticket-complete,15189.530891203704
575,Closed-complete,15218.312835648148
576,Assign seriousness-complete,15064.483460648149
576,Take in charge ticket-complete,15064.490277777777
576,Resolve ticket-complete,15077.452673611111
576,Closed-complete,15097.486354166667
577,Take in charge ticket-complete,15329.35482638889
577,Resolve ticket-complete,15335.403101851853
577,Closed-complete,15375.361875
578,Assign seriousness-complete,14946.502407407408
578,Take in charge ticket-complete,14949.263472222223
578,Resolve ticket-complete,14953.321724537038
578,Closed-complete,14993.507222222222
579,Assign seriousness-complete,14908.493240740741
579,Take in charge ticket-complete,14908.49349537037
579,Resolve ticket-complete,14908.493854166667
579,Closed-complete,14940.583541666667
580,Assign seriousness-complete,15467.245694444444
580,Take in charge ticket-complete,15467.24585648148
580,Resolve ticket-complete,15467.304861111112
580,Closed-complete,15511.250266203704
581,Assign seriousness-complete,15118.538090277778
581,Take in charge ticket-complete,15118.53837962963
581,Resolve ticket-complete,15118.539953703703
581,Closed-complete,15156.542222222222
582,Assign seriousness-complete,15226.213935185186
582,Take in charge ticket-complete,15243.446215277778
582,Resolve ticket-complete,15244.276064814814
582,Closed-complete,15259.276203703705
583,Assign seriousness-complete,15474.412905092593
583,Take in charge ticket-complete,15474.420243055556
583,Wait-complete,15481.490972222222
583,Resolve ticket-complete,15482.174652777778
583,Closed-complete,15505.479363425926
584,Assign seriousness-complete,14755.184398148149
584,Take in charge ticket-complete,14755.184594907407
584,Resolve ticket-complete,14755.23400462963
584,Closed-complete,14800.187789351852
585,Assign seriousness-complete,15449.327210648149
585,Take in charge ticket-complete,15453.192835648148
585,Resolve ticket-complete,15453.481041666666
585,Closed-complete,15482.333761574075
586,Assign seriousness-complete,15273.32
586,Take in charge ticket-complete,15273.384953703704
586,Resolve ticket-complete,15286.292592592592
586,Closed-complete,15332.410405092593
587,Assign seriousness-complete,14987.627627314814
587,Assign seriousness-complete,15002.655127314814
587,Take in charge ticket-complete,15002.655196759259
587,Take in charge ticket-complete,15009.618738425926
587,Resolve ticket-complete,15009.619953703705
587,Closed-complete,15024.620104166666
588,Assign seriousness-complete,14711.202708333334
588,Take in charge ticket-complete,14733.260023148148
588,Resolve ticket-complete,14733.270081018518
588,Closed-complete,14748.270243055556
589,Assign seriousness-complete,15261.393506944445
589,Take in charge ticket-complete,15264.172291666666
589,Resolve ticket-complete,15264.381168981481
589,Closed-complete,15320.479710648147
590,Assign seriousness-complete,14650.286597222223
590,Take in charge ticket-complete,14662.296516203704
590,Wait-complete,14662.321967592592
590,Take in charge ticket-complete,14678.26244212963
590,Resolve ticket-complete,14678.2625
590,Closed-complete,14708.179386574075
591,Assign seriousness-complete,14985.528518518518
591,Take in charge ticket-complete,14987.487916666667
591,Resolve ticket-complete,14987.488993055556
591,Closed-complete,15016.535011574075
592,Assign seriousness-complete,15356.586782407407
592,Take in charge ticket-complete,15357.486493055556
592,Resolve ticket-complete,15365.593993055556
592,Closed-complete,15387.590578703705
593,Assign seriousness-complete,15251.244652777777
593,Assign seriousness-complete,15251.262106481481
593,Take in charge ticket-complete,15251.300694444444
593,Resolve ticket-complete,15251.317685185186
593,Closed-complete,15295.33414351852
594,Assign seriousness-complete,15009.405289351851
594,Take in charge ticket-complete,15009.56494212963
594,Resolve ticket-complete,15014.307662037038
594,Closed-complete,15042.410046296296
595,Assign seriousness-complete,14712.2090625
595,Take in charge ticket-complete,14741.445381944444
595,Resolve ticket-complete,14741.44542824074
595,Closed-complete,14771.445717592593
596,Assign seriousness-complete,14956.295011574073
596,Take in charge ticket-complete,14956.29568287037
596,Resolve ticket-complete,14956.613194444444
596,Closed-complete,14987.298923611112
597,Assign seriousness-complete,15420.601574074075
597,Take in charge ticket-complete,15420.601712962964
597,Resolve ticket-complete,15425.517453703704
597,Closed-complete,15451.52113425926
598,Assign seriousness-complete,14921.496145833333
598,Take in charge ticket-complete,14921.497650462963
598,Resolve ticket-complete,14921.499733796296
598,Closed-complete,14980.500868055555
599,Assign seriousness-complete,15222.502083333333
599,Assign seriousness-complete,15223.538842592592
599,Assign seriousness-complete,15223.538854166667
599,Take in charge ticket-complete,15236.325289351851
599,Resolve ticket-complete,15243.462858796296
599,Closed-complete,15273.463113425925
600,Assign seriousness-complete,15300.348414351853
600,Take in charge ticket-complete,15307.35837962963
600,Resolve ticket-complete,15321.559155092593
600,Closed-complete,15336.559282407406
601,Assign seriousness-complete,14984.416875
601,Take in charge ticket-complete,14988.607210648148
601,Resolve ticket-complete,14988.607314814815
601,Closed-complete,15028.417303240742
602,Assign seriousness-complete,15435.482997685185
602,Take in charge ticket-complete,15436.243958333333
602,Resolve ticket-complete,15441.258483796297
602,Closed-complete,15468.486273148148
603,Assign seriousness-complete,15446.2446875
603,Take in charge ticket-complete,15447.290497685186
603,Wait-complete,15448.498831018518
603,Take in charge ticket-complete,15460.435914351852
603,Wait-complete,15460.436678240741
603,Resolve ticket-complete,15469.248182870371
603,Resolve ticket-complete,15469.248217592592
603,Closed-complete,15489.416863425926
604,Assign seriousness-complete,14993.517453703704
604,Take in charge ticket-complete,14995.374756944444
604,Resolve ticket-complete,14995.375497685185
604,Closed-complete,15024.521770833333
605,Assign seriousness-complete,15295.573842592592
605,Resolve ticket-complete,15296.592615740741
605,Closed-complete,15328.5771875
606,Assign seriousness-complete,15244.431458333333
606,Take in charge ticket-complete,15246.389918981482
606,Wait-complete,15258.327256944445
606,Wait-complete,15258.521180555555
606,Resolve ticket-complete,15259.196145833334
606,Closed-complete,15275.486319444444
607,Assign seriousness-complete,14886.26443287037
607,Assign seriousness-complete,14886.264907407407
607,Take in charge ticket-complete,14886.287361111112
607,Resolve ticket-complete,14888.318298611111
607,Closed-complete,14930.355520833333
608,Assign seriousness-complete,14876.54144675926
608,Take in charge ticket-complete,14879.167858796296
608,Wait-complete,14886.42042824074
608,Wait-complete,14889.27355324074
608,Take in charge ticket-complete,14894.509594907408
608,Wait-complete,14894.509722222223
608,Take in charge ticket-complete,14894.509861111112
608,Resolve ticket-complete,14894.510694444445
608,Closed-complete,14909.510902777778
609,Assign seriousness-complete,15132.209803240741
609,Take in charge ticket-complete,15132.209976851851
609,Resolve ticket-complete,15133.186585648149
609,Closed-complete,15191.215787037037
610,Assign seriousness-complete,15447.480902777777
610,Take in charge ticket-complete,15448.401597222222
610,Resolve ticket-complete,15450.52037037037
610,Closed-complete,15478.486215277779
611,Assign seriousness-complete,15292.303981481482
611,Resolve ticket-complete,15292.331516203703
611,Closed-complete,15323.305752314815
612,Assign seriousness-complete,14923.605810185185
612,Take in charge ticket-complete,14924.278055555556
612,Resolve ticket-complete,14925.336712962962
612,Resolve ticket-complete,14925.357511574073
612,Take in charge ticket-complete,14925.382256944444
612,Resolve ticket-complete,14936.390752314815
612,Closed-complete,14954.611238425927
613,Assign seriousness-complete,15250.262025462964
613,Take in charge ticket-complete,15251.419641203704
613,Resolve ticket-complete,15278.562638888889
613,Closed-complete,15293.562766203704
614,Assign seriousness-complete,15415.464247685186
614,Take in charge ticket-complete,15415.464363425926
614,Resolve ticket-complete,15415.488472222221
614,Closed-complete,15448.382199074074
615,Assign seriousness-complete,15343.547013888889
615,Take in charge ticket-complete,15343.624074074074
615,Wait-complete,15349.497083333334
615,Resolve ticket-complete,15350.371805555556
615,Closed-complete,15395.372060185186
616,Assign seriousness-complete,14649.521851851852
616,Take in charge ticket-complete,14649.522060185185
616,Create SW anomaly-complete,14649.52224537037
616,Resolve ticket-complete,14690.59619212963
616,Take in charge ticket-complete,14690.596412037037
616,Create SW anomaly-complete,14690.596481481482
616,Resolve ticket-complete,14690.598715277778
616,Closed-complete,14705.515474537036
617,Assign seriousness-complete,15033.470474537036
617,Take in charge ticket-complete,15058.411863425927
617,Wait-complete,15058.413333333334
617,Take in charge ticket-complete,15058.546412037036
617,Resolve ticket-complete,15058.546539351852
617,Closed-complete,15073.463368055556
618,Assign seriousness-complete,15245.533587962964
618,Take in charge ticket-complete,15245.533715277777
618,Resolve ticket-complete,15247.387523148149
618,Closed-complete,15291.618310185186
619,Insert ticket-complete,14923.628761574075
619,Assign seriousness-complete,14924.252453703704
619,Take in charge ticket-complete,14928.360520833334
619,Resolve ticket-complete,14928.361435185185
619,Closed-complete,14969.62556712963
620,Assign seriousness-complete,15049.274953703703
620,Take in charge ticket-complete,15049.275474537037
620,Resolve ticket-complete,15055.488865740741
620,Closed-complete,15092.194664351851
621,Assign seriousness-complete,15174.422696759259
621,Assign seriousness-complete,15174.429050925926
621,Take in charge ticket-complete,15174.49633101852
621,Resolve ticket-complete,15174.49650462963
621,Closed-complete,15220.424085648148
622,Assign seriousness-complete,14879.522488425926
622,Take in charge ticket-complete,14880.33818287037
622,Wait-complete,14911.32369212963
622,Take in charge ticket-complete,14918.40732638889
622,Resolve ticket-complete,14918.407465277778
622,Closed-complete,14933.40769675926
623,Assign seriousness-complete,15077.184456018518
623,Take in charge ticket-complete,15077.18511574074
623,Resolve ticket-complete,15084.205636574074
623,Closed-complete,15115.188194444445
624,Assign seriousness-complete,15376.30400462963
624,Take in charge ticket-complete,15376.306041666667
624,Resolve ticket-complete,15376.329155092593
624,Closed-complete,15424.223206018518
625,Assign seriousness-complete,14953.612476851851
625,Assign seriousness-complete,14956.36304398148
625,Take in charge ticket-complete,14958.362569444444
625,Resolve ticket-complete,14958.508275462964
625,Closed-complete,15001.618344907407
626,Assign seriousness-complete,14924.493530092592
626,Take in charge ticket-complete,14924.497430555555
626,Resolve ticket-complete,14925.568854166666
626,Closed-complete,14968.500266203704
627,Assign seriousness-complete,15363.48616898148
627,Take in charge ticket-complete,15363.49394675926
627,Resolve ticket-complete,15363.494201388889
627,Closed-complete,15407.49349537037
628,Assign seriousness-complete,14978.334004629629
628,Take in charge ticket-complete,14984.358715277778
628,Resolve ticket-complete,14985.281469907408
628,Closed-complete,15022.34076388889
629,Assign seriousness-complete,15160.255150462963
629,Take in charge ticket-complete,15160.255335648148
629,Resolve ticket-complete,15160.25542824074
629,Closed-complete,15193.257465277778
629,Closed-complete,15193.257465277778
630,Assign seriousness-complete,14859.302083333334
630,Take in charge ticket-complete,14869.322650462964
630,Resolve ticket-complete,14869.331597222223
630,Closed-complete,14918.389490740741
631,Assign seriousness-complete,14757.284641203703
631,Take in charge ticket-complete,14761.271307870371
631,Resolve ticket-complete,14767.455439814816
631,Closed-complete,14789.284976851852
632,Assign seriousness-complete,14838.462870370371
632,Take in charge ticket-complete,14838.465428240741
632,Wait-complete,14858.229444444445
632,Take in charge ticket-complete,14867.247800925927
632,Resolve ticket-complete,14867.247951388888
632,Closed-complete,14882.248136574073
633,Assign seriousness-complete,14719.486122685184
633,Take in charge ticket-complete,14729.537002314815
633,Resolve ticket-complete,14733.517962962964
633,Closed-complete,14750.493356481482
634,Assign seriousness-complete,14708.205266203704
634,Take in charge ticket-complete,14711.527881944445
